科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生
810119,餐飲創新研發學位學程,D 日,M 碩士,6,8,3,8,6,3,0,0,0,0,0,0,0,0,0,0
810120,國際廚藝學位學程,D 日,B 學士,10,15,7,16,6,16,9,12,0,0,0,0,0,0,0,0
810122,餐旅暨會展行銷管理系,D 日,B 學士,8,44,16,44,12,41,6,43,0,0,0,0,0,0,1,1
810122,餐旅暨會展行銷管理系,N 修,B 學士,6,23,11,17,0,0,0,0,0,0,0,0,0,0,0,0
810122,餐旅暨會展行銷管理系,N 修,C 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
810123,餐旅經營系,D 日,B 學士,90,70,75,59,45,47,25,27,0,0,0,0,0,0,0,0
810123,餐旅經營系,D 日,C 學士,0,0,0,0,3,3,7,9,0,0,0,0,0,0,0,0
810123,餐旅經營系,N 修,B 學士,24,17,28,9,13,16,15,7,0,0,0,0,0,0,0,0
810124,餐旅事業管理系,D 日,B 學士,34,31,28,22,0,0,0,0,0,0,0,0,0,0,0,0
810124,餐旅事業管理系,N 修,B 學士,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810125,旅館與會展管理系,D 日,B 學士,21,95,16,90,11,43,0,0,0,0,0,0,0,0,0,0
810125,旅館與會展管理系,N 修,B 學士,14,83,31,59,0,0,0,0,0,0,0,0,0,0,0,0
810127,健康與創意素食產業學系,D 日,B 學士,14,27,16,23,0,0,0,0,0,0,0,0,0,0,0,0
810128,烘焙創意與經營管理學位學程,D 日,B 學士,7,51,14,35,0,0,0,0,0,0,0,0,0,0,0,0
810129,日式廚藝學位學程,D 日,C 學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810130,健康餐旅科,D 日,5 五專,49,81,46,98,36,129,23,55,17,84,0,0,0,0,7,5
810131,飯店管理學系,D 日,B 學士,55,73,32,27,35,39,8,17,0,0,0,0,0,0,0,5
810201,觀光(與)(休閒)(管理)(遊憩)學系,D 日,D 博士,3,1,2,0,0,1,0,4,0,3,1,1,1,0,0,0
810201,觀光(與)(休閒)(管理)(遊憩)學系,D 日,M 碩士,31,43,28,43,18,20,6,8,0,0,0,0,0,0,0,0
810201,觀光(與)(休閒)(管理)(遊憩)學系,D 日,B 學士,596,1214,528,1193,530,1161,481,994,0,0,0,0,0,0,59,63
810201,觀光(與)(休閒)(管理)(遊憩)學系,D 日,C 學士,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
810201,觀光(與)(休閒)(管理)科,D 日,2 二專,6,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0
810201,觀光(與)(休閒)(管理)科,D 日,5 五專,23,90,48,76,41,86,45,71,18,31,0,0,0,0,0,4
810201,觀光(與)(休閒)(管理)(遊憩)學系,N 職,M 碩士,24,33,25,29,13,17,8,16,3,6,6,6,0,0,0,0
810201,觀光(與)(休閒)(管理)(遊憩)學系,N 修,B 學士,285,387,255,333,209,312,200,237,0,0,0,0,0,0,40,35
810201,觀光(與)(休閒)(管理)(遊憩)學系,N 修,C 學士,0,0,0,0,37,62,38,57,0,0,0,0,0,0,2,4
810201,觀光(與)(休閒)(管理)科,N 修,2 二專,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810201,觀光(與)(休閒)(管理)(遊憩)學系,P 進,B 學士,49,52,27,43,35,68,40,71,0,0,0,0,0,0,8,8
810202,觀光事業(管理)學系,D 日,M 碩士,15,29,17,38,10,12,4,9,0,0,0,0,0,0,0,0
810202,觀光事業(管理)學系,D 日,B 學士,337,633,297,602,305,658,289,626,0,0,0,0,0,0,92,82
810202,觀光事業(管理)科,D 日,2 二專,0,0,6,9,0,0,0,0,0,0,0,0,0,0,2,2
810202,觀光事業(管理)科,D 日,5 五專,19,36,11,59,18,70,21,51,12,50,0,0,0,0,0,8
810202,觀光事業(管理)學系,N 職,M 碩士,32,58,23,48,10,14,19,10,2,1,1,0,0,0,3,6
810202,觀光事業(管理)學系,N 修,B 學士,70,79,61,71,48,62,51,81,0,0,0,0,0,0,19,13
810202,觀光事業(管理)學系,N 修,C 學士,0,0,0,0,6,13,7,11,0,0,0,0,0,0,0,0
810202,觀光事業(管理)科,N 修,2 二專,20,12,24,17,0,0,0,0,0,0,0,0,0,0,1,2
810202,觀光事業(管理)學系,P 進,B 學士,18,20,19,22,38,36,35,36,0,0,0,0,0,0,15,15
810203,(永續)觀光暨遊憩管理系,D 日,M 碩士,6,7,3,11,0,5,2,3,0,0,0,0,0,0,0,0
810203,(永續)觀光暨遊憩管理系,D 日,B 學士,31,84,37,67,16,24,0,0,0,0,0,0,0,0,0,0
810204,觀光(與)休閒事業管理學系,D 日,M 碩士,2,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0
810204,觀光(與)休閒事業管理學系,D 日,B 學士,342,560,304,507,269,401,155,317,0,0,0,0,0,0,36,26
810204,觀光(與)休閒事業管理學系,D 日,C 學士,0,0,0,0,10,36,12,29,0,0,0,0,0,0,1,1
810204,觀光與休閒事業管理科,D 日,2 二專,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
810204,觀光與休閒事業管理科,D 日,5 五專,10,16,10,23,11,34,20,20,15,25,0,0,0,0,1,5
810204,觀光(與)休閒事業管理學系,N 職,M 碩士,7,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
810204,觀光(與)休閒事業管理學系,N 修,B 學士,327,265,279,320,288,274,256,256,0,0,0,0,0,0,57,20
810204,觀光(與)休閒事業管理學系,N 修,C 學士,0,0,0,0,43,82,0,1,0,0,0,0,0,0,0,1
810205,觀光與餐飲旅館學系,D 日,M 碩士,0,0,5,7,3,2,0,6,0,0,0,0,0,0,0,0
810205,觀光與餐飲旅館學系,D 日,B 學士,201,262,190,256,207,253,167,211,0,0,0,0,0,0,51,29
810205,觀光與餐飲旅館學系,D 日,C 學士,0,0,0,0,9,10,10,8,0,0,0,0,0,0,0,1
810205,觀光與餐飲旅館科,D 日,2 二專,0,0,9,4,0,0,0,0,0,0,0,0,0,0,8,8
810205,觀光與餐飲旅館學系,N 修,B 學士,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810205,觀光與餐飲旅館學系,N 修,C 學士,0,0,0,0,9,18,5,29,0,0,0,0,0,0,0,0
810205,觀光與餐飲旅館科,N 修,2 二專,29,24,31,29,0,0,0,0,0,0,0,0,0,0,0,0
810205,觀光與餐飲旅館學系,P 進,B 學士,0,0,31,24,46,26,28,48,0,0,0,0,0,0,14,12
810206,觀光與餐旅管理系,D 日,M 碩士,6,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0
810208,觀光數位知識學系,D 日,B 學士,32,61,39,50,23,62,31,59,0,0,0,0,0,0,5,1
810209,休閒遊憩(事業)學系,D 日,M 碩士,16,6,7,22,5,3,1,1,0,0,0,0,0,0,0,0
810209,休閒遊憩(事業)學系,D 日,B 學士,37,50,27,54,36,49,25,49,0,0,0,0,0,0,3,1
810209,休閒遊憩(事業)學系,P 進,B 學士,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
810210,休閒(與)遊憩(規劃)(與)(事業)管理學系,D 日,M 碩士,14,31,14,18,6,2,2,2,0,0,0,0,0,0,0,0
810210,休閒(與)遊憩(規劃)(與)(事業)管理學系,D 日,B 學士,222,359,228,369,225,365,205,365,0,0,0,0,0,0,37,25
810210,休閒(與)遊憩(規劃)(與)(事業)管理學系,N 職,M 碩士,25,53,21,23,4,0,0,0,0,0,0,0,0,0,0,0
810210,休閒(與)遊憩(規劃)(與)(事業)管理學系,N 修,B 學士,56,75,32,53,24,27,26,25,0,0,0,0,0,0,10,6
810210,休閒(與)遊憩(規劃)(與)(事業)管理學系,N 修,C 學士,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
810210,休閒(與)遊憩(規劃)(與)(事業)管理學系,P 進,B 學士,78,74,82,48,85,72,77,58,0,0,0,0,0,0,22,10
810213,旅遊事業管理學系,D 日,B 學士,36,86,42,84,52,80,41,93,0,0,0,0,0,0,3,6
810213,旅遊事業管理學系,N 修,B 學士,17,23,17,22,27,14,24,19,0,0,0,0,0,0,1,1
810214,旅遊(與旅館)管理學系,D 日,D 博士,2,5,1,1,4,1,2,1,0,0,0,0,0,0,0,0
810214,旅遊(與旅館)管理學系,D 日,M 碩士,13,29,22,24,4,13,3,4,0,0,0,0,0,0,0,0
810214,旅遊(與旅館)管理學系,D 日,B 學士,101,189,105,148,112,159,99,182,0,0,0,0,0,0,34,34
810214,旅遊(與旅館)管理學系,D 日,C 學士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
810214,旅遊管理科,D 日,5 五專,20,22,17,28,0,0,0,0,0,0,0,0,0,0,0,0
810214,旅遊(與旅館)管理學系,N 職,M 碩士,18,31,21,20,3,2,2,1,1,1,0,0,0,0,0,0
810214,旅遊(與旅館)管理學系,N 修,B 學士,27,42,12,35,32,43,45,70,0,0,0,0,0,0,13,12
810214,旅遊(與旅館)管理學系,N 修,C 學士,0,0,0,0,18,18,9,27,0,0,0,0,0,0,0,2
810214,旅遊(與旅館)管理學系,P 進,B 學士,10,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
810215,旅遊健康研究所,D 日,M 碩士,2,10,3,13,2,2,0,0,0,0,0,0,0,0,0,0
810216,旅運(經營)管理系,D 日,B 學士,44,142,51,134,44,146,50,162,0,0,0,0,0,0,12,7
810216,旅運(經營)管理系,N 修,B 學士,23,61,26,50,23,62,29,57,0,0,0,0,0,0,4,6
810216,旅運(經營)管理系,N 修,C 學士,0,0,0,0,3,29,14,29,0,0,0,0,0,0,0,0
810220,海洋休閒(觀光)(管理)系,D 日,B 學士,54,76,55,69,66,65,52,81,0,0,0,0,0,0,12,8
810220,海洋休閒(觀光)(管理)系,D 日,C 學士,0,0,0,0,17,19,15,13,0,0,0,0,0,0,0,1
810220,海洋休閒觀光科,D 日,2 二專,26,13,9,15,0,0,0,0,0,0,0,0,0,0,2,5
810220,海洋休閒觀光科,D 日,5 五專,11,14,19,27,22,22,14,27,24,18,0,0,0,0,4,0
810220,海洋休閒(觀光)(管理)系,N 修,B 學士,30,36,28,31,33,34,27,37,0,0,0,0,0,0,5,5
810220,海洋休閒觀光科,N 修,2 二專,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0
810222,觀光與會(議)展(覽)學系,D 日,B 學士,12,37,13,29,18,34,12,39,0,0,0,0,0,0,5,2
810223,旅遊與觀光學位學程,D 日,B 學士,3,3,5,25,8,26,6,19,0,0,0,0,0,0,1,5
810224,(國際)觀光餐旅學系,D 日,B 學士,48,89,53,65,61,73,70,104,0,0,0,0,0,0,26,19
810224,觀光餐旅科,D 日,5 五專,21,51,31,35,0,0,0,0,19,32,0,0,0,0,0,2
810224,(國際)觀光餐旅學系,N 職,M 碩士,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810224,(國際)觀光餐旅學系,N 修,B 學士,33,39,17,30,33,31,23,40,0,0,0,0,0,0,5,3
810224,(國際)觀光餐旅學系,N 修,C 學士,0,0,0,0,5,5,9,11,0,0,0,0,0,0,0,1
810224,觀光餐旅科,N 修,2 二專,10,13,26,33,0,0,0,0,0,0,0,0,0,0,3,1
810230,休閒(學)與觀光管理學系,D 日,B 學士,16,54,24,54,28,96,34,90,0,0,0,0,0,0,9,12
810230,休閒(學)與觀光管理學系,D 日,C 學士,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
810230,休閒(學)與觀光管理學系,N 修,B 學士,13,35,18,23,18,25,14,28,0,0,0,0,0,0,12,6
810230,休閒(學)與觀光管理學系,N 修,C 學士,0,0,0,0,8,19,8,18,0,0,0,0,0,0,0,0
810233,國際觀光(管理)學系,D 日,B 學士,19,62,22,60,16,68,28,56,0,0,0,0,0,0,1,5
810234,渡假休閒管理系,D 日,B 學士,0,0,0,0,0,0,38,20,0,0,0,0,0,0,6,3
810235,文化創意與觀光學系,D 日,B 學士,22,11,14,8,5,1,10,3,0,0,0,0,0,0,1,1
810235,文化創意與觀光學系,N 修,C 學士,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0
810235,文化創意與觀光學系,P 進,B 學士,0,0,9,6,5,4,0,0,0,0,0,0,0,0,0,0
810236,運輸與休閒服務規劃學位學程,D 日,M 碩士,2,10,3,8,3,1,1,0,0,0,0,0,0,0,0,0
810237,生態觀光經營學系,D 日,B 學士,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
810238,旅遊文化發展學位學程,D 日,B 學士,23,67,17,41,0,0,0,0,0,0,0,0,0,0,0,0
810238,旅遊文化發展學位學程,N 修,B 學士,20,44,13,25,9,30,6,25,0,0,0,0,0,0,0,0
810239,觀光與遊憩事業經營學位學程,D 日,B 學士,39,48,36,46,27,37,14,28,0,0,0,0,0,0,0,0
810239,觀光與遊憩事業經營學位學程,N 修,B 學士,15,12,12,10,12,18,0,0,0,0,0,0,0,0,0,0
810240,遊輪休閒事業管理學位學程,D 日,B 學士,0,0,0,0,14,6,21,13,0,0,0,0,0,0,0,0
810241,文化資源與休閒產業學系,D 日,M 碩士,2,5,3,4,2,0,1,1,0,0,0,0,0,0,0,0
810241,文化資源與休閒產業學系,D 日,B 學士,19,26,15,30,18,23,26,12,0,0,0,0,0,0,6,4
810241,文化資源與休閒產業學系,S 暑,M 碩士,9,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0
810242,觀光旅遊(管理)系,D 日,B 學士,67,91,63,99,48,87,0,0,0,0,0,0,0,0,0,0
810242,觀光旅遊(管理)系,D 日,C 學士,0,0,0,0,6,11,10,13,0,0,0,0,0,0,0,0
810242,觀光旅遊管理科,D 日,5 五專,26,13,20,27,0,0,0,0,0,0,0,0,0,0,0,0
810242,觀光旅遊管理科,N 修,2 二專,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810242,觀光旅遊(管理)系,P 進,B 學士,14,20,12,9,17,8,0,0,0,0,0,0,0,0,0,0
810243,文化觀光產業學系,D 日,B 學士,14,32,10,32,0,0,0,0,0,0,0,0,0,0,0,0
810243,文化觀光產業學系,N 修,B 學士,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810243,文化觀光產業學系,P 進,B 學士,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810244,觀光與生態旅遊系,D 日,M 碩士,9,5,4,1,0,0,0,0,0,0,0,0,0,0,1,1
810244,觀光與生態旅遊系,D 日,B 學士,105,98,101,78,82,39,85,37,0,0,0,0,0,0,13,10
810244,觀光與生態旅遊系,N 修,B 學士,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810245,數位旅遊管理系,D 日,B 學士,18,15,10,29,0,0,0,0,0,0,0,0,0,0,0,0
810246,旅遊與休閒娛樂管理系,D 日,B 學士,21,39,28,40,16,16,13,14,0,0,0,0,0,0,1,4
810246,旅遊與休閒娛樂管理系,N 修,B 學士,19,6,8,10,2,5,11,10,0,0,0,0,0,0,2,5
810247,觀光休閒與餐旅管理學系,D 日,M 碩士,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
810247,觀光休閒與餐旅管理學系,D 日,B 學士,44,75,43,72,34,76,34,85,0,0,0,0,0,0,3,5
810248,國際觀光與會展學位學程,N 修,B 學士,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810249,國際度假旅遊學系,D 日,B 學士,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810299,觀光(運輸)學院(不分系),D 日,M 碩士,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810299,觀光(運輸)學院(不分系),D 日,B 學士,45,169,48,141,0,0,0,0,0,0,0,0,0,0,0,0
810299,觀光(運輸)學院(不分系),N 職,M 碩士,30,28,16,22,9,0,2,1,0,0,0,0,0,0,2,3
810299,觀光(運輸)學院(不分系),P 進,B 學士,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810301,競技運動學系,D 日,M 碩士,13,12,11,7,9,5,1,7,0,0,0,0,0,0,2,3
